cust_id,gender,age,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,MonthlyCharges,TotalCharges,Churn
7595,Female,48,1,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,75.8,75.8,Yes
7617,Male,63,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.45,19.45,No
2026,Female,18,7,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,79.3,523.15,Yes
9220,Female,29,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Two year,88.8,4805.3,No
4030,Female,56,2,No,No phone service,DSL,No,No,No,No,No,Month-to-month,30.9,59.05,Yes
2226,Female,55,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,85.9,6110.75,No
723,Female,50,45,No,No phone service,DSL,No,No,No,No,Yes,One year,34.2,1596.6,No
5529,Female,22,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.15,1046.2,No
4187,Female,39,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,One year,95.25,4424.2,Yes
9992,Male,66,2,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,50.3,92.75,No
4741,Female,38,2,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,80.15,194.55,No
6625,Female,53,12,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,51.25,612.1,No
6818,Female,42,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,89.6,6127.6,Yes
6244,Male,25,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Two year,95.2,6671.7,No
1004,Male,50,56,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,One year,94.8,5264.3,No
1251,Female,37,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,80.25,303.7,No
2612,Male,53,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Two year,76.1,4818.8,No
2408,Male,39,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,110.15,6448.05,Yes
8480,Male,27,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,115.55,7159.05,No
8780,Male,56,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.65,1574.5,No
4598,Female,66,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,One year,53.6,2879.2,No
1257,Male,27,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.45,86.05,No
9681,Male,52,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,88.2,4159.45,No
7182,Female,57,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Two year,101.15,6638.35,No
5095,Female,32,55,Yes,No,DSL,Yes,Yes,No,No,No,Two year,56.8,3112.05,No
7005,Female,17,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,99.4,7168.25,No
4821,Female,65,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.1,1326.25,No
4730,Male,43,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,One year,60.7,2234.55,No
3452,Male,61,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.95,495.15,No
2388,Female,49,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,114.85,8317.95,No
9531,Female,63,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.25,679.8,No
6260,Male,67,1,Yes,No,DSL,No,No,No,Yes,Yes,Month-to-month,62.8,62.8,No
4389,Female,42,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,105.5,7544,No
8711,Male,22,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.85,1188.25,No
9134,Male,39,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,89.5,676.7,Yes
8985,Female,36,1,Yes,No,DSL,No,No,Yes,Yes,Yes,One year,74.1,74.1,No
8800,Female,28,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,107.5,3242.5,No
2616,Male,63,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.55,1240.15,No
9968,Male,29,63,Yes,Yes,DSL,Yes,Yes,Yes,No,No,One year,68.8,4111.35,No
3108,Male,57,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,84.45,5899.85,No
7993,Male,41,8,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,75,632.95,Yes
8390,Female,48,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,84.5,5193.2,No
3022,Male,34,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,111.2,7530.8,No
5027,Male,44,6,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.75,270.95,Yes
6248,Female,40,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Two year,80.6,5460.2,No
6729,Female,26,20,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,80.7,1614.2,No
6198,Female,56,5,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.6,402.5,No
5989,Female,38,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,One year,57.6,1367.75,No
4566,Female,58,11,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.05,483.7,Yes
1291,Male,60,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,110.6,7962.2,No
9795,Female,16,66,Yes,No,DSL,Yes,Yes,No,No,No,Two year,58.2,3810.8,No
3230,Female,26,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Two year,81,3533.6,No
42,Female,63,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.7,1396.9,No
8519,Male,27,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,85.6,1345.55,Yes
4945,Female,69,28,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,59.55,1646.45,No
201,Female,57,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,115.55,8127.6,Yes
1866,Female,36,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,One year,75.55,2680.15,No
3372,Male,17,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,86.6,1281,Yes
7831,Female,55,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,85.2,1553.9,Yes
6393,Female,65,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,97.65,3207.55,Yes
3941,Male,69,42,No,No phone service,DSL,No,Yes,Yes,No,Yes,One year,45.1,2049.05,No
1661,Male,44,48,Yes,Yes,DSL,Yes,No,No,No,Yes,One year,70.95,3629.2,No
6599,Male,56,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,109.55,5124.55,Yes
9831,Female,64,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,One year,89.55,3474.45,Yes
5158,Female,70,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.9,202.3,No
9788,Male,32,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,147.5,No
9277,Female,52,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,24.6,86.35,No
1907,Male,56,8,Yes,No,DSL,Yes,No,Yes,No,Yes,Month-to-month,66.7,579,No
1725,Male,62,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.45,19.45,Yes
8947,Male,40,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,One year,94.8,3131.55,No
3161,Male,51,60,Yes,No,DSL,Yes,Yes,Yes,No,No,One year,65.85,3928.3,No
114,Female,29,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,187.75,No
4565,Female,39,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.65,1710.15,No
31,Female,35,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.35,76.35,Yes
7206,Female,44,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.25,69.25,Yes
6682,Female,51,43,No,No phone service,DSL,Yes,Yes,No,Yes,No,One year,51.25,2151.6,No
4791,Male,54,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,99.5,5961.1,Yes
6475,Female,45,23,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,54.25,1221.55,No
3910,Female,55,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.4,1496.45,No
661,Male,28,22,Yes,No,DSL,Yes,No,No,No,No,One year,56.25,1292.2,No
7537,Female,61,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.15,25.15,No
4656,Male,65,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,23.95,1713.1,No
121,Male,65,50,No,No phone service,DSL,Yes,No,No,No,No,One year,35.4,1748.9,No
1768,Female,40,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.2,25.2,Yes
4671,Male,25,2,Yes,No,DSL,No,No,No,No,No,Month-to-month,45,96.45,Yes
3733,Female,68,15,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,75.35,1114.55,No
6265,Male,70,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.4,609.1,No
1934,Male,70,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.15,20.15,Yes
3838,Male,64,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,105,7133.25,Yes
1371,Female,35,1,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Two year,56.05, ,No
9269,Male,49,3,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,54.7,169.45,Yes
2017,Female,64,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20,141.6,No
7690,Male,55,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,One year,73.05,4688.65,No
536,Female,20,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.5,563.05,No
2293,Female,19,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,100.75,5985,No
2845,Female,17,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,87.25,1258.6,Yes
5469,Male,35,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.95,373.5,No
1184,Male,30,10,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,79.95,857.2,Yes
2625,Female,31,51,No,No phone service,DSL,No,Yes,No,Yes,Yes,Month-to-month,49.65,2553.35,No
4102,Female,58,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Two year,65.65,4322.85,No
7266,Male,66,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.45,250.8,No
7722,Male,26,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Two year,60.95,4549.05,No
7073,Male,46,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.35,1359.5,No
9415,Female,28,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,88.35,1639.3,Yes
5624,Female,51,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.5,178.85,No
196,Female,70,9,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.2,633.85,No
7130,Male,61,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,111.45,5315.1,No
9272,Male,27,10,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.15,735.5,No
7943,Female,29,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,94.75,889.9,Yes
3793,Female,21,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.05,1290,Yes
3249,Male,16,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,78.45,330.05,Yes
2568,Male,32,4,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.2,237.95,Yes
3084,Female,30,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,92,6474.4,No
1084,Female,32,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Two year,85.5,4421.95,No
7721,Male,58,59,No,No phone service,DSL,No,Yes,No,No,Yes,Month-to-month,41.05,2452.7,Yes
7249,Male,61,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,85.6,813.85,Yes
4238,Male,44,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,82.15,4904.85,No
6250,Male,64,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,One year,84.4,4484.05,No
5478,Female,48,33,Yes,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,60.9,2033.85,No
7596,Female,70,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.25,538.2,No
6567,Female,48,1,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,79.2,79.2,Yes
9793,Male,25,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,95.3,2192.9,No
4291,Male,59,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.85,19.85,No
8999,Male,68,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Two year,84.35,3858.05,No
1839,Female,45,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.85,854.8,No
3164,Male,64,5,Yes,No,DSL,No,No,Yes,Yes,Yes,One year,70,347.4,Yes
3071,Male,24,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Two year,82.3,5815.15,No
1697,Female,34,58,Yes,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,66.8,3970.4,No
562,Female,27,70,No,No phone service,DSL,Yes,Yes,Yes,No,No,Two year,44.6,3058.15,No
1131,Male,57,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,One year,98.45,6145.2,No
3717,Male,47,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.7,129.2,No
4538,Female,50,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.95,1165.9,No
3334,Female,29,1,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,49.95,49.95,Yes
4704,Female,22,22,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.25,1554,Yes
9432,Female,46,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,102.5,4904.25,No
8060,Male,33,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,86.55,5632.55,No
7684,Male,62,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.3,1643.25,No
9089,Female,28,12,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,58.35,740.55,No
8621,Female,70,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,94.25,3217.55,Yes
8039,Female,44,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Two year,68.75,4888.2,No
9885,Male,69,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,85.8,2440.25,No
1934,Male,59,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.1,620.55,No
2592,Female,58,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.35,20.35,No
2272,Female,32,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,110.8,6840.95,No
471,Male,19,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,One year,73,3001.2,Yes
9518,Female,67,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,100.05,6254.2,Yes
8714,Female,30,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,82.85,319.6,No
3569,Female,47,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,84.35,1938.05,No
3131,Female,66,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.55,294.5,No
7521,Male,68,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,58.3,No
5419,Female,42,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,99.8,442.85,Yes
6240,Female,21,18,No,No phone service,DSL,No,No,No,No,Yes,Month-to-month,35,553,Yes
2373,Male,39,8,Yes,No,DSL,No,No,No,Yes,Yes,Month-to-month,66.25,546.45,No
1970,Female,70,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,23.3,797.1,No
6960,Female,41,1,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,76,76,Yes
9337,Male,55,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.3,1673.8,No
895,Male,23,8,No,No phone service,DSL,Yes,No,No,No,Yes,Two year,44.55,343.45,No
5678,Female,24,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,104.1,7412.25,No
5977,Female,34,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,92.55,4039,No
7024,Female,22,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,93.85,170.85,Yes
2692,Male,25,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,101.45,2948.6,No
7861,Female,44,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,84.3,1308.4,Yes
1830,Male,51,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Two year,94.55,6078.75,No
5302,Male,32,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,95.5,3418.2,No
5223,Male,22,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,One year,100.3,6603.8,No
4859,Female,67,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Two year,55.5,3166.9,No
5651,Female,64,18,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,49.85,865.75,No
9350,Male,33,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,89.55,6373.1,No
3498,Male,43,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.15,1177.05,No
8785,Female,49,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.8,5985.75,No
5357,Male,51,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,84.4,732.5,Yes
3870,Female,44,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,113.05,7869.05,No
680,Male,40,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,101.1,1504.05,Yes
7560,Female,34,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.95,936.7,No
7077,Male,53,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,74.15,741.4,No
8752,Male,18,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,One year,92,6585.2,No
6896,Male,20,44,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,73.85,3122.4,No
7767,Male,55,1,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,50.45,50.45,Yes
4652,Male,69,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.45,1088.25,No
6510,Female,20,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.8,615.35,No
6718,Female,43,43,Yes,Yes,DSL,No,No,No,Yes,No,One year,64.85,2908.2,No
9046,Male,49,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.75,739.9,No
6439,Male,46,9,Yes,No,DSL,Yes,Yes,No,Yes,No,Month-to-month,68.95,593.85,No
1571,Male,70,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,99.95,1132.75,Yes
9052,Female,69,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,109.4,7227.45,No
9546,Female,26,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,91.4,193.6,Yes
1666,Male,62,27,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,49,1291.35,No
5777,Female,56,40,Yes,No,DSL,No,No,Yes,No,No,One year,50.25,2023.55,No
506,Female,36,5,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,75.55,349.65,Yes
7677,Male,37,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.9,153.95,No
2480,Female,65,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,97.8,5458.8,No
3253,Female,19,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,One year,100.3,5244.45,No
7055,Male,55,3,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,55.8,154.55,No
5514,Male,20,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,111.15,4507.15,No
3211,Male,34,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,98.55,2031.95,No
8445,Male,21,1,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,50.05,50.05,No
2951,Male,41,4,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,80.8,332.45,Yes
2958,Male,67,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.85,473.9,No
6806,Female,70,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.5,106.8,No
1735,Male,53,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.35,152.6,No
6890,Male,69,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,69.5,1199.4,No
222,Male,66,52,No,No phone service,DSL,Yes,No,No,Yes,Yes,Month-to-month,48.8,2555.05,No
5899,Male,58,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,94.5,2979.2,No
8681,Male,56,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.65,654.85,No
1621,Female,40,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,106.05,3834.4,No
3473,Female,48,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,100,1534.75,Yes
6362,Male,23,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,108.3,4586.15,No
7893,Male,41,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.55,20.55,Yes
3070,Female,35,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,99.65,5941.05,No
2952,Male,27,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,85.3,424.15,Yes
6234,Male,22,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,95.9,2234.95,No
9824,Male,23,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20,666.75,No
